cekNo,External ID,date,Print,documentNumber,Name,PO/Withdrawal Number,Tracking Numbers,Memo,Currency,Amount (Foreign Currency),Amount,PROC. GA NON MAINTENANCE,Amount (Transaction Tax Total),Tax Item,Amount (Tax),Absolute Value of Amount
6594011,SNI20220319-516,19/3/2022,Print,SNI20220319-516,SNI-129,SNI-129,,,IDR,"Rp21.581.423,56",21581423.56,,1961948,,,21581423.56
6594012,SNI20220319-517,19/3/2022,Print,SNI20220319-517,17030,SNI-439,,,IDR,"Rp21.581.423,56",21581423.56,,1961948,,,21581423.56
6594013,SNI20220319-518,19/3/2022,Print,SNI20220319-518,SNI-109,SNI-109,,,IDR,"Rp246.666,68",246666.68,,22427,,,246666.68
6594014,SNI20220319-519,19/3/2022,Print,SNI20220319-519,1051,SNI-470,,,IDR,"Rp109.262,21",109262.21,,9933,,,109262.21
6594015,SNI20220319-520,19/3/2022,Print,SNI20220319-520,SNI-537,SNI-537,,,IDR,"Rp179.827,68",179827.68,,16348,,,179827.68
6594016,SNI20220319-521,19/3/2022,Print,SNI20220319-521,1051,SNI-536,,,IDR,"Rp359.653,40",359653.4,,32696,,,359653.4
6594017,SNI20220319-522,19/3/2022,Print,SNI20220319-522,SNI-444,SNI-444,,,IDR,"Rp754.814,47",754814.47,,68620,,,754814.47
6594018,SNI20220319-523,19/3/2022,Print,SNI20220319-523,7400,SNI-217,,,IDR,"Rp577.728,13",577728.13,,52522,,,577728.13
6594019,SNI20220319-524,19/3/2022,Print,SNI20220319-524,SNI-108,SNI-108,,,IDR,"Rp137.277,12",137277.12,,12480,,,137277.12
6594020,SNI20220319-525,19/3/2022,Print,SNI20220319-525,SNI-112,SNI-112,,,IDR,"Rp218.942,98",218942.98,,19904,,,218942.98
6594021,SNI20220319-526,19/3/2022,Print,SNI20220319-526,189643,SNI-578,,,IDR,"Rp76.016,18",76016.18,,6910,,,76016.18
6594299,SNI20220319-567,19/3/2022,Print,SNI20220319-567,SNI-568,SNI-568,,,IDR,"Rp1.420.380,00",1420380,,129125,,,1420380
6594300,SNI20220319-568,19/3/2022,Print,SNI20220319-568,SNI-570,SNI-570,,,IDR,"Rp5.449.833,00",5449833,,495441,,,5449833
6594022,SNI20220321-569,21/3/2022,Print,SNI20220321-569,110921,SNI-934,,,IDR,"Rp15.978.921,61",15978921.61,,1452630,,,15978921.61
6594023,SNI20220321-570,21/3/2022,Print,SNI20220321-570,131116,SNI-235,,,IDR,"Rp17.894.181,27",17894181.27,,1626741,,,17894181.27
6594024,SNI20220321-571,21/3/2022,Print,SNI20220321-571,SNI-923,SNI-923,,,IDR,"Rp24.164.289,57",24164289.57,,2196762,,,24164289.57
6594035,SNI20220321-572,21/3/2022,Print,SNI20220321-572,SNI-577,SNI-577,,,IDR,"Rp140.112,86",140112.86,,12739,,,140112.86
6594025,SNI20220321-573,21/3/2022,Print,SNI20220321-573,SNI-108,SNI-108,,,IDR,"Rp107.362,14",107362.14,,9761,,,107362.14
6594026,SNI20220321-574,21/3/2022,Print,SNI20220321-574,SNI-199,SNI-199,,,IDR,"Rp161.326,20",161326.2,,14666,,,161326.2
6594027,SNI20220321-575,21/3/2022,Print,SNI20220321-575,5676,SNI-567,,,IDR,"Rp179.827,68",179827.68,,16348,,,179827.68
6594036,SNI20220321-576,21/3/2022,Print,SNI20220321-576,360,SNI-508,,,IDR,"Rp1.176.479,22",1176479.22,,106955,,,1176479.22
6594028,SNI20220321-577,21/3/2022,Print,SNI20220321-577,178566,SNI-608,,,IDR,"Rp98.114,04",98114.04,,8922,,,98114.04
6594029,SNI20220321-578,21/3/2022,Print,SNI20220321-578,SNI-649,SNI-649,,,IDR,"Rp934.033,00",934033,,84912,,,934033
6594030,SNI20220321-579,21/3/2022,Print,SNI20220321-579,SNI-757,SNI-757,,,IDR,"Rp10.790.711,78",10790711.78,,980974,,,10790711.78
6594031,SNI20220321-580,21/3/2022,Print,SNI20220321-580,SNI-384,SNI-384,,,IDR,"Rp8.660.542,02",8660542.02,,787323,,,8660542.02
6594032,SNI20220321-584,21/3/2022,Print,SNI20220321-584,SNI-687,SNI-687,,,IDR,"Rp36.206,54",36206.54,,3293,,,36206.54
6594033,SNI20220321-586,21/3/2022,Print,SNI20220321-586,117295,SNI-500,,,IDR,"Rp1.334.935,76",1334935.76,,121361,,,1334935.76
6594034,SNI20220321-587,21/3/2022,Print,SNI20220321-587,SNI-148,SNI-148,,,IDR,"Rp2.745.702,49",2745702.49,,249611,,,2745702.49
6594037,SNI20220322-644,22/3/2022,Print,SNI20220322-644,175484,SNI-580,,,IDR,"Rp179.843,36",179843.36,,16347,,,179843.36
6594302,SNI20220322-645,22/3/2022,Print,SNI20220322-645,189644,SNI-012,,,IDR,"Rp53.412,00",53412,,4856,,,53412
6594303,SNI20220322-646,22/3/2022,Print,SNI20220322-646,17470,SNI-038,,,IDR,"Rp35.608,00",35608,,3237,,,35608
6594304,SNI20220322-647,22/3/2022,Print,SNI20220322-647,SNI-048,SNI-048,,,IDR,"Rp35.608,00",35608,,3237,,,35608
6594305,SNI20220322-648,22/3/2022,Print,SNI20220322-648,SNI-049,SNI-049,,,IDR,"Rp35.608,00",35608,,3237,,,35608
6594306,SNI20220322-649,22/3/2022,Print,SNI20220322-649,119200,SNI-050,,,IDR,"Rp35.608,00",35608,,3237,,,35608
6594307,SNI20220322-650,22/3/2022,Print,SNI20220322-650,119200,SNI-051,,,IDR,"Rp35.608,00",35608,,3237,,,35608
6594308,SNI20220322-651,22/3/2022,Print,SNI20220322-651,SNI-052,SNI-052,,,IDR,"Rp53.412,00",53412,,4856,,,53412
6594309,SNI20220322-652,22/3/2022,Print,SNI20220322-652,50287,SNI-053,,,IDR,"Rp35.608,00",35608,,3237,,,35608
6594310,SNI20220322-653,22/3/2022,Print,SNI20220322-653,15041,SNI-054,,,IDR,"Rp35.608,00",35608,,3237,,,35608
6594311,SNI20220322-654,22/3/2022,Print,SNI20220322-654,SNI-062,SNI-062,,,IDR,"Rp35.608,00",35608,,3237,,,35608
6594312,SNI20220322-655,22/3/2022,Print,SNI20220322-655,SNI-063,SNI-063,,,IDR,"Rp35.608,00",35608,,3237,,,35608
6594038,SNI20220322-656,22/3/2022,Print,SNI20220322-656,SNI-927,SNI-927,,,IDR,"Rp2.424.029,81",2424029.81,,220366,,,2424029.81
6594039,SNI20220322-657,22/3/2022,Print,SNI20220322-657,SNI-006,SNI-006,,,IDR,"Rp204.733,97",204733.97,,18612,,,204733.97
6591908,SNI20220322-658,22/3/2022,Print,SNI20220322-658,SNI-524,SNI-524,,,IDR,"Rp35.608,90",35608.9,,3238,,,35608.9
6591909,SNI20220322-659,22/3/2022,Print,SNI20220322-659,SNI-930,SNI-930,,,IDR,"Rp89.022,25",89022.25,,8095,,,89022.25
6594040,SNI20220322-660,22/3/2022,Print,SNI20220322-660,SNI-005,SNI-005,,,IDR,"Rp419.098,17",419098.17,,38099,,,419098.17
6594041,SNI20220322-661,22/3/2022,Print,SNI20220322-661,SNI-067,SNI-067,,,IDR,"Rp2.202.636,31",2202636.31,,200237,,,2202636.31
6594042,SNI20220322-662,22/3/2022,Print,SNI20220322-662,52913,SNI-091,,,IDR,"Rp3.924.701,74",3924701.74,,356791,,,3924701.74
6594043,SNI20220322-663,22/3/2022,Print,SNI20220322-663,SNI-577,SNI-577,,,IDR,"Rp216.318,41",216318.41,,19665,,,216318.41
6594044,SNI20220322-664,22/3/2022,Print,SNI20220322-664,49023,SNI-865,,,IDR,"Rp562.815,55",562815.55,,51164,,,562815.55
6594045,SNI20220322-665,22/3/2022,Print,SNI20220322-665,125011,SNI-915,,,IDR,"Rp70.504,59",70504.59,,6411,,,70504.59
6594046,SNI20220322-666,22/3/2022,Print,SNI20220322-666,SNI-475,SNI-475,,,IDR,"Rp404.611,30",404611.3,,36783,,,404611.3
6594047,SNI20220322-667,22/3/2022,Print,SNI20220322-667,131746,SNI-228,,,IDR,"Rp224.784,60",224784.6,,20435,,,224784.6
6594048,SNI20220322-668,22/3/2022,Print,SNI20220322-668,1108,SNI-229,,,IDR,"Rp267.066,16",267066.16,,24279,,,267066.16
6594049,SNI20220322-669,22/3/2022,Print,SNI20220322-669,SNI-617,SNI-617,,,IDR,"Rp912.080,09",912080.09,,82920,,,912080.09
6594050,SNI20220322-670,22/3/2022,Print,SNI20220322-670,SNI-076,SNI-076,,,IDR,"Rp1.635.166,24",1635166.24,,148652,,,1635166.24
6594051,SNI20220322-671,22/3/2022,Print,SNI20220322-671,JBR-606,SNI-092,,,IDR,"Rp201.768,71",201768.71,,18343,,,201768.71
6594052,SNI20220322-672,22/3/2022,Print,SNI20220322-672,7172,SNI-226,,,IDR,"Rp259.680,22",259680.22,,23609,,,259680.22
6594053,SNI20220322-673,22/3/2022,Print,SNI20220322-673,SNI-869,SNI-869,,,IDR,"Rp3.872.468,32",3872468.32,,352041,,,3872468.32
6594054,SNI20220323-726,23/3/2022,Print,SNI20220323-726,KDR-500,SNI-317,,,IDR,"Rp24.365.581,53",24365581.53,,2215053,,,24365581.53
6594055,SNI20220323-727,23/3/2022,Print,SNI20220323-727,166726,SNI-371,,,IDR,"Rp10.790.712,84",10790712.84,,980976,,,10790712.84
6594056,SNI20220323-728,23/3/2022,Print,SNI20220323-728,18796,SNI-298,,,IDR,"Rp617.161,96",617161.96,,56106,,,617161.96
6594057,SNI20220323-729,23/3/2022,Print,SNI20220323-729,93966,SNI-486,,,IDR,"Rp344.265,90",344265.9,,31298,,,344265.9
6594058,SNI20220323-730,23/3/2022,Print,SNI20220323-730,SNI-927,SNI-927,,,IDR,"Rp1.922.341,04",1922341.04,,174758,,,1922341.04
6594059,SNI20220323-731,23/3/2022,Print,SNI20220323-731,5481,SNI-293,,,IDR,"Rp792.981,53",792981.53,,72094,,,792981.53
6594060,SNI20220323-732,23/3/2022,Print,SNI20220323-732,SNI-343,SNI-343,,,IDR,"Rp2.087.140,71",2087140.71,,189739,,,2087140.71
6594061,SNI20220323-733,23/3/2022,Print,SNI20220323-733,112703,SNI-291,,,IDR,"Rp144.403,57",144403.57,,13128,,,144403.57
6594083,SNI20220323-734,23/3/2022,Print,SNI20220323-734,SNI-333,SNI-333,,,IDR,"Rp549.103,54",549103.54,,49918,,,549103.54
6594062,SNI20220323-735,23/3/2022,Print,SNI20220323-735,SNI-169,SNI-169,,,IDR,"Rp45.320.986,97",45320986.97,,4120090,,,45320986.97
6594063,SNI20220323-736,23/3/2022,Print,SNI20220323-736,SNI-169,SNI-169,,,IDR,"Rp5.651.314,63",5651314.63,,513756,,,5651314.63
6594064,SNI20220323-737,23/3/2022,Print,SNI20220323-737,SNI-919,SNI-919,,,IDR,"Rp21.581.420,44",21581420.44,,1961943,,,21581420.44
6594065,SNI20220323-738,23/3/2022,Print,SNI20220323-738,SNI-919,SNI-919,,,IDR,"Rp85.454.729,88",85454729.88,,7768611,,,85454729.88
6594066,SNI20220323-739,23/3/2022,Print,SNI20220323-739,17030,SNI-439,,,IDR,"Rp25.442.264,76",25442264.76,,2312933,,,25442264.76
6594081,SNI20220323-740,23/3/2022,Print,SNI20220323-740,SNI-420,SNI-420,,,IDR,"Rp11.178.107,77",11178107.77,,1016193,,,11178107.77
6594067,SNI20220323-741,23/3/2022,Print,SNI20220323-741,SNI-426,SNI-426,,,IDR,"Rp21.692.666,87",21692666.87,,1972060,,,21692666.87
6594068,SNI20220323-742,23/3/2022,Print,SNI20220323-742,SNI-652,SNI-652,,,IDR,"Rp9.753.746,60",9753746.6,,886705,,,9753746.6
6594082,SNI20220323-743,23/3/2022,Print,SNI20220323-743,119566,SNI-360,,,IDR,"Rp31.403.944,90",31403944.9,,2854904,,,31403944.9
6594084,SNI20220323-744,23/3/2022,Print,SNI20220323-744,SNI-936,SNI-936,,,IDR,"Rp16.186.067,14",16186067.14,,1471460,,,16186067.14
6594069,SNI20220323-745,23/3/2022,Print,SNI20220323-745,SNI-487,SNI-487,,,IDR,"Rp281.830,88",281830.88,,25620,,,281830.88
6594070,SNI20220323-746,23/3/2022,Print,SNI20220323-746,SNI-358,SNI-358,,,IDR,"Rp341.809,78",341809.78,,31073,,,341809.78
6594071,SNI20220323-747,23/3/2022,Print,SNI20220323-747,8929,SNI-346,,,IDR,"Rp453.649,34",453649.34,,41236,,,453649.34
6594072,SNI20220323-748,23/3/2022,Print,SNI20220323-748,SNI-344,SNI-344,,,IDR,"Rp672.791,40",672791.4,,61160,,,672791.4
6594073,SNI20220323-749,23/3/2022,Print,SNI20220323-749,138116,SNI-356,,,IDR,"Rp833.411,64",833411.64,,75765,,,833411.64
6594074,SNI20220323-750,23/3/2022,Print,SNI20220323-750,SNI-325,SNI-325,,,IDR,"Rp169.782,09",169782.09,,15433,,,169782.09
6594075,SNI20220323-751,23/3/2022,Print,SNI20220323-751,SNI-345,SNI-345,,,IDR,"Rp789.911,32",789911.32,,71811,,,789911.32
6594076,SNI20220323-752,23/3/2022,Print,SNI20220323-752,JBR-329,SNI-263,,,IDR,"Rp610.223,72",610223.72,,55475,,,610223.72
6594077,SNI20220323-753,23/3/2022,Print,SNI20220323-753,SNI-027,SNI-027,,,IDR,"Rp193.042,81",193042.81,,17551,,,193042.81
6594078,SNI20220323-754,23/3/2022,Print,SNI20220323-754,SNI-029,SNI-029,,,IDR,"Rp932.103,78",932103.78,,84736,,,932103.78
6594079,SNI20220323-755,23/3/2022,Print,SNI20220323-755,20221,SNI-004,,,IDR,"Rp281.586,36",281586.36,,25596,,,281586.36
6594080,SNI20220323-756,23/3/2022,Print,SNI20220323-756,SNI-026,SNI-026,,,IDR,"Rp525.918,38",525918.38,,47806,,,525918.38
6594086,SNI20220324-815,24/3/2022,Print,SNI20220324-815,SNI-666,SNI-666,,,IDR,"Rp28.684.422,06",28684422.06,,2607674,,,28684422.06
6594087,SNI20220324-816,24/3/2022,Print,SNI20220324-816,44595,SNI-736,,,IDR,"Rp4.727.222,50",4727222.5,,429751,,,4727222.5
6594088,SNI20220324-817,24/3/2022,Print,SNI20220324-817,125011,SNI-915,,,IDR,"Rp616.645,51",616645.51,,56059,,,616645.51
6594100,SNI20220324-818,24/3/2022,Print,SNI20220324-818,22781,SNI-465,,,IDR,"Rp21.581.421,50",21581421.5,,1961945,,,21581421.5
6594101,SNI20220324-819,24/3/2022,Print,SNI20220324-819,22781,SNI-465,,,IDR,"Rp2.671.289,02",2671289.02,,242844,,,2671289.02
6594089,SNI20220324-820,24/3/2022,Print,SNI20220324-820,SNI-919,SNI-919,,,IDR,"Rp32.511.568,32",32511568.32,,2955596,,,32511568.32
6594090,SNI20220324-821,24/3/2022,Print,SNI20220324-821,SNI-488,SNI-488,,,IDR,"Rp10.992.061,35",10992061.35,,999279,,,10992061.35
6594091,SNI20220324-822,24/3/2022,Print,SNI20220324-822,SNI-488,SNI-488,,,IDR,"Rp21.581.423,44",21581423.44,,1961946,,,21581423.44
6594092,SNI20220324-823,24/3/2022,Print,SNI20220324-823,SNI-636,SNI-636,,,IDR,"Rp448.955,10",448955.1,,40815,,,448955.1
6594099,SNI20220324-824,24/3/2022,Print,SNI20220324-824,6558,SNI-916,,,IDR,"Rp168.877,86",168877.86,,15355,,,168877.86
6594093,SNI20220324-825,24/3/2022,Print,SNI20220324-825,SNI-359,SNI-359,,,IDR,"Rp1.112.681,58",1112681.58,,101153,,,1112681.58
6594094,SNI20220324-826,24/3/2022,Print,SNI20220324-826,SNI-087,SNI-087,,,IDR,"Rp160.319,77",160319.77,,14574,,,160319.77
6594095,SNI20220324-827,24/3/2022,Print,SNI20220324-827,SNI-098,SNI-098,,,IDR,"Rp299.499,76",299499.76,,27227,,,299499.76
6594096,SNI20220324-828,24/3/2022,Print,SNI20220324-828,SNI-083,SNI-083,,,IDR,"Rp506.065,88",506065.88,,46004,,,506065.88
6594097,SNI20220324-829,24/3/2022,Print,SNI20220324-829,119200,SNI-050,,,IDR,"Rp2.091.826,94",2091826.94,,190168,,,2091826.94
6594102,SNI20220324-830,24/3/2022,Print,SNI20220324-830,SNI-400,SNI-400,,,IDR,"Rp353.429,86",353429.86,,32130,,,353429.86
6594098,SNI20220324-831,24/3/2022,Print,SNI20220324-831,SNI-402,SNI-402,,,IDR,"Rp240.090,43",240090.43,,21830,,,240090.43
6594119,SNI20220325-832,25/3/2022,Print,SNI20220325-832,179149,SNI-033,,,IDR,"Rp334.746,50",334746.5,,30432,,,334746.5
6594103,SNI20220325-833,25/3/2022,Print,SNI20220325-833,160472,SNI-124,,,IDR,"Rp79.322,62",79322.62,,7213,,,79322.62
6594104,SNI20220325-834,25/3/2022,Print,SNI20220325-834,SNI-674,SNI-674,,,IDR,"Rp32.372.136,33",32372136.33,,2942923,,,32372136.33
6594120,SNI20220325-835,25/3/2022,Print,SNI20220325-835,SNI-380,SNI-380,,,IDR,"Rp10.790.711,78",10790711.78,,980974,,,10790711.78
6594105,SNI20220325-836,25/3/2022,Print,SNI20220325-836,SNI-380,SNI-380,,,IDR,"Rp8.632.567,98",8632567.98,,784777,,,8632567.98
6594106,SNI20220325-837,25/3/2022,Print,SNI20220325-837,SNI-919,SNI-919,,,IDR,"Rp150.730.956,74",150730956.7,,13702814,,,150730956.7
6594107,SNI20220325-838,25/3/2022,Print,SNI20220325-838,137942,SNI-493,,,IDR,"Rp402.588,16",402588.16,,36599,,,402588.16
6594108,SNI20220325-839,25/3/2022,Print,SNI20220325-839,SNI-919,SNI-919,,,IDR,"Rp10.790.711,78",10790711.78,,980974,,,10790711.78
6594109,SNI20220325-840,25/3/2022,Print,SNI20220325-840,SNI-306,SNI-306,,,IDR,"Rp2.309.819,47",2309819.47,,209984,,,2309819.47
6594110,SNI20220325-841,25/3/2022,Print,SNI20220325-841,52913,SNI-091,,,IDR,"Rp296.052,62",296052.62,,26914,,,296052.62
6594111,SNI20220325-842,25/3/2022,Print,SNI20220325-842,KDR-500,SNI-075,,,IDR,"Rp1.299.011,32",1299011.32,,118092,,,1299011.32
6594112,SNI20220325-843,25/3/2022,Print,SNI20220325-843,SNI-036,SNI-036,,,IDR,"Rp210.518,21",210518.21,,19138,,,210518.21
6594113,SNI20220325-844,25/3/2022,Print,SNI20220325-844,SNI-309,SNI-309,,,IDR,"Rp497.096,43",497096.43,,45188,,,497096.43
6594114,SNI20220325-845,25/3/2022,Print,SNI20220325-845,SNI-519,SNI-519,,,IDR,"Rp723.493,89",723493.89,,65773,,,723493.89
6594115,SNI20220325-846,25/3/2022,Print,SNI20220325-846,163645,SNI-773,,,IDR,"Rp201.538,95",201538.95,,18322,,,201538.95
6594116,SNI20220325-847,25/3/2022,Print,SNI20220325-847,51672,SNI-491,,,IDR,"Rp12.614.482,66",12614482.66,,1146769,,,12614482.66
6594117,SNI20220325-848,25/3/2022,Print,SNI20220325-848,SNI-169,SNI-169,,,IDR,"Rp43.088.887,28",43088887.28,,3917171,,,43088887.28
6594118,SNI20220325-849,25/3/2022,Print,SNI20220325-849,131746,SNI-228,,,IDR,"Rp237.455,66",237455.66,,21594,,,237455.66
6594121,SNI20220325-850,25/3/2022,Print,SNI20220325-850,SNI-652,SNI-652,,,IDR,"Rp24.818.635,23",24818635.23,,2256239,,,24818635.23
6594122,SNI20220326-851,26/3/2022,Print,SNI20220326-851,JBG-091,SNI-230,,,IDR,"Rp191.181,06",191181.06,,17381,,,191181.06
6594123,SNI20220326-852,26/3/2022,Print,SNI20220326-852,SNI-641,SNI-641,,,IDR,"Rp545.390,46",545390.46,,49582,,,545390.46
6594124,SNI20220326-853,26/3/2022,Print,SNI20220326-853,SNI-642,SNI-642,,,IDR,"Rp42.246,22",42246.22,,3841,,,42246.22
6594125,SNI20220326-854,26/3/2022,Print,SNI20220326-854,26722,SNI-643,,,IDR,"Rp605.123,22",605123.22,,55011,,,605123.22
6594126,SNI20220326-855,26/3/2022,Print,SNI20220326-855,5162,SNI-902,,,IDR,"Rp269.765,56",269765.56,,24522,,,269765.56
6594127,SNI20220326-856,26/3/2022,Print,SNI20220326-856,1051,SNI-901,,,IDR,"Rp340.132,56",340132.56,,30921,,,340132.56
6594128,SNI20220326-857,26/3/2022,Print,SNI20220326-857,SNI-198,SNI-198,,,IDR,"Rp10.543.913,41",10543913.41,,958537,,,10543913.41
6594129,SNI20220326-858,26/3/2022,Print,SNI20220326-858,41194,SNI-588,,,IDR,"Rp280.431,75",280431.75,,25495,,,280431.75
6594130,SNI20220326-859,26/3/2022,Print,SNI20220326-859,SNI-927,SNI-927,,,IDR,"Rp642.333,32",642333.32,,58394,,,642333.32
6594131,SNI20220326-860,26/3/2022,Print,SNI20220326-860,SNI-911,SNI-911,,,IDR,"Rp167.708,44",167708.44,,15248,,,167708.44
6594132,SNI20220326-861,26/3/2022,Print,SNI20220326-861,SNI-575,SNI-575,,,IDR,"Rp302.589,69",302589.69,,27506,,,302589.69
6594322,SNI20220326-862,26/3/2022,Print,SNI20220326-862,SNI-569,SNI-569,,,IDR,"Rp5.304.522,00",5304522,,482228,,,5304522
6594323,SNI20220326-863,26/3/2022,Print,SNI20220326-863,SNI-568,SNI-568,,,IDR,"Rp1.064.880,00",1064880,,96807,,,1064880
6594325,SNI20220328-1041,28/3/2022,Print,SNI20220328-1041,SNI-568,SNI-568,,,IDR,"Rp3.466.638,00",3466638,,315149,,,3466638
6594324,SNI20220328-864,28/3/2022,Print,SNI20220328-864,SNI-568,SNI-568,,,IDR,"Rp220.104,00",220104,,20009,,,220104
6594133,SNI20220328-865,28/3/2022,Print,SNI20220328-865,6841,SNI-164,,,IDR,"Rp22.544.565,75",22544565.75,,2049499,,,22544565.75
6594134,SNI20220328-866,28/3/2022,Print,SNI20220328-866,SNI-079,SNI-079,,,IDR,"Rp1.034.805,97",1034805.97,,94074,,,1034805.97
6594144,SNI20220328-867,28/3/2022,Print,SNI20220328-867,109863,SNI-425,,,IDR,"Rp4.346.455,90",4346455.9,,395133,,,4346455.9
6594135,SNI20220328-868,28/3/2022,Print,SNI20220328-868,48478,SNI-557,,,IDR,"Rp2.813.452,32",2813452.32,,255770,,,2813452.32
6594136,SNI20220328-869,28/3/2022,Print,SNI20220328-869,SNI-549,SNI-549,,,IDR,"Rp2.616.468,43",2616468.43,,237860,,,2616468.43
6594137,SNI20220328-870,28/3/2022,Print,SNI20220328-870,140681,SNI-153,,,IDR,"Rp1.870.408,48",1870408.48,,170036,,,1870408.48
6594138,SNI20220328-871,28/3/2022,Print,SNI20220328-871,109212,SNI-312,,,IDR,"Rp3.942.634,49",3942634.49,,358420,,,3942634.49
6594145,SNI20220328-872,28/3/2022,Print,SNI20220328-872,SNI-171,SNI-171,,,IDR,"Rp1.849.257,98",1849257.98,,168118,,,1849257.98
6594139,SNI20220328-873,28/3/2022,Print,SNI20220328-873,52913,SNI-091,,,IDR,"Rp296.052,62",296052.62,,26914,,,296052.62
6594140,SNI20220328-874,28/3/2022,Print,SNI20220328-874,8597,SNI-073,,,IDR,"Rp6.943.942,18",6943942.18,,631269,,,6943942.18
6594141,SNI20220328-875,28/3/2022,Print,SNI20220328-875,5838,SNI-165,,,IDR,"Rp11.905.584,88",11905584.88,,1082328,,,11905584.88
6594142,SNI20220328-876,28/3/2022,Print,SNI20220328-876,5440,SNI-324,,,IDR,"Rp1.940.977,58",1940977.58,,176452,,,1940977.58
6594143,SNI20220328-877,28/3/2022,Print,SNI20220328-877,SNI-173,SNI-173,,,IDR,"Rp3.924.699,79",3924699.79,,356790,,,3924699.79
6594146,SNI20220329-878,29/3/2022,Print,SNI20220329-878,SNI-146,SNI-146,,,IDR,"Rp115.203,57",115203.57,,10474,,,115203.57
6594147,SNI20220329-879,29/3/2022,Print,SNI20220329-879,98,SNI-224,,,IDR,"Rp135.564,59",135564.59,,12324,,,135564.59
6594148,SNI20220329-880,29/3/2022,Print,SNI20220329-880,SNI-476,SNI-476,,,IDR,"Rp162.514,74",162514.74,,14773,,,162514.74
6594149,SNI20220329-881,29/3/2022,Print,SNI20220329-881,7172,SNI-226,,,IDR,"Rp683.882,04",683882.04,,62172,,,683882.04
6594150,SNI20220329-882,29/3/2022,Print,SNI20220329-882,SNI-534,SNI-534,,,IDR,"Rp890.143,54",890143.54,,80923,,,890143.54
6594151,SNI20220329-883,29/3/2022,Print,SNI20220329-883,SNI-006,SNI-006,,,IDR,"Rp173.406,65",173406.65,,15764,,,173406.65
6594152,SNI20220329-884,29/3/2022,Print,SNI20220329-884,SNI-896,SNI-896,,,IDR,"Rp64.825,72",64825.72,,5893,,,64825.72
6594153,SNI20220329-885,29/3/2022,Print,SNI20220329-885,SNI-005,SNI-005,,,IDR,"Rp301.854,15",301854.15,,27441,,,301854.15
6594154,SNI20220329-886,29/3/2022,Print,SNI20220329-886,52249,SNI-090,,,IDR,"Rp227.074,80",227074.8,,20640,,,227074.8
6594155,SNI20220329-887,29/3/2022,Print,SNI20220329-887,SNI-258,SNI-258,,,IDR,"Rp250.239,93",250239.93,,22745,,,250239.93
6594156,SNI20220329-888,29/3/2022,Print,SNI20220329-888,SNI-255,SNI-255,,,IDR,"Rp499.850,64",499850.64,,45441,,,499850.64
6594157,SNI20220329-889,29/3/2022,Print,SNI20220329-889,SNI-869,SNI-869,,,IDR,"Rp739.900,79",739900.79,,67266,,,739900.79
6594158,SNI20220329-890,29/3/2022,Print,SNI20220329-890,51672,SNI-614,,,IDR,"Rp702.871,31",702871.31,,63901,,,702871.31
6594159,SNI20220329-891,29/3/2022,Print,SNI20220329-891,SNI-454,SNI-454,,,IDR,"Rp2.005.199,81",2005199.81,,182292,,,2005199.81
6594160,SNI20220329-892,29/3/2022,Print,SNI20220329-892,GRK-020,SNI-497,,,IDR,"Rp639.300,62",639300.62,,58117,,,639300.62
6594161,SNI20220329-893,29/3/2022,Print,SNI20220329-893,SNI-447,SNI-447,,,IDR,"Rp1.231.575,71",1231575.71,,111962,,,1231575.71
6594162,SNI20220329-894,29/3/2022,Print,SNI20220329-894,48447,SNI-910,,,IDR,"Rp930.379,78",930379.78,,84580,,,930379.78
6594163,SNI20220329-895,29/3/2022,Print,SNI20220329-895,SNI-913,SNI-913,,,IDR,"Rp353.464,20",353464.2,,32132,,,353464.2
6594164,SNI20220329-896,29/3/2022,Print,SNI20220329-896,SNI-558,SNI-558,,,IDR,"Rp179.826,70",179826.7,,16348,,,179826.7
6594165,SNI20220329-897,29/3/2022,Print,SNI20220329-897,SNI-208,SNI-208,,,IDR,"Rp179.827,68",179827.68,,16348,,,179827.68
6594166,SNI20220329-898,29/3/2022,Print,SNI20220329-898,14505,SNI-242,,,IDR,"Rp494.524,16",494524.16,,44957,,,494524.16
6594167,SNI20220329-899,29/3/2022,Print,SNI20220329-899,JBR-707,SNI-894,,,IDR,"Rp688.189,27",688189.27,,62564,,,688189.27
6594168,SNI20220329-900,29/3/2022,Print,SNI20220329-900,SNI-359,SNI-359,,,IDR,"Rp578.593,93",578593.93,,52600,,,578593.93
6594169,SNI20220329-901,29/3/2022,Print,SNI20220329-901,19432,SNI-862,,,IDR,"Rp223.660,85",223660.85,,20333,,,223660.85
6594170,SNI20220329-902,29/3/2022,Print,SNI20220329-902,5475,SNI-556,,,IDR,"Rp1.094.707,06",1094707.06,,99520,,,1094707.06
6594171,SNI20220329-903,29/3/2022,Print,SNI20220329-903,6821,SNI-155,,,IDR,"Rp1.800.992,96",1800992.96,,163728,,,1800992.96
6594172,SNI20220329-904,29/3/2022,Print,SNI20220329-904,165973,SNI-864,,,IDR,"Rp19.027.060,47",19027060.47,,1729728,,,19027060.47
6594173,SNI20220329-905,29/3/2022,Print,SNI20220329-905,SNI-027,SNI-517,,,IDR,"Rp9.341.683,14",9341683.14,,849243,,,9341683.14
6594175,SNI20220329-906,29/3/2022,Print,SNI20220329-906,SNI-937,SNI-937,,,IDR,"Rp28.104.433,69",28104433.69,,2554950,,,28104433.69
